ID,back_translated_DATA,LABEL,back_translated_DATA_tamil
MAL_HUAI_TR_256,"Customers' Customers' Customers' Exchange for the explage line ,,, and the display line will come, and a support of the Service Center ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",HUMAN,"ഉപഭോക്താക്കളുടെ ഉപഭോക്താക്കളുടെ ഉപഭോക്താക്കളുടെ ഉപഭോക്താക്കളുടെ ഉപഭോക്താക്കളുടെ ഉപഭോക്താക്കളുടെ ഉപഭോക്താക്കളുടെ കൈമാറ്റം ,,, ഡിസ്പ്ലേ ലൈൻ വരും, സേവന കേന്ദ്രത്തിന്റെ പിന്തുണ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ഡിസ്പ്ലേ ലൈൻ ,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
MAL_HUAI_TR_257,"When the Tarif is the child, I ported the Geo port and shot the bsnL and see any other word, but not any thing",HUMAN,"താരിഫ് കുട്ടിയാണോ, ജിയോ തുറമുഖം ഇറക്കുമതിച്ച് ബിഎസ്എൻഎല്ലിനെ ചിത്രീകരിച്ച് മറ്റേതെങ്കിലും വാക്ക് കാണുക, പക്ഷേ ഒരു കാര്യവുമില്ല"
MAL_HUAI_TR_258,"If the Net is a big deal to say to the call, only the rotation should be said to be a must say",HUMAN,"കോൾ പറയാനുള്ള ഒരു വലിയ കാര്യമാണെങ്കിൽ, റൊട്ടേഷൻ മാത്രമേ പറയേണ്ടതെന്ന് പറയണം"
MAL_HUAI_TR_259,"To see BSNic, they wanted to do a lot to do it.Still, the state of landing in the BSNL's office to take the landline net",HUMAN,"ബിഎസ്എൻഐ കാണാൻ, അവർ ഒരുപാട് കാര്യങ്ങൾ ചെയ്യാൻ ആഗ്രഹിച്ചു. ലാൻഡ്ലൈൻ വലയിൽ നിന്ന് എടുക്കാൻ ബിഎസ്എൻഎല്ലിന്റെ ഓഫീസിലെ ലാൻഡിംഗിന്റെ അവസ്ഥ"
MAL_HUAI_TR_260,Airtel Waste is not a 2GB of data in the Airtel Waste,HUMAN,എയർടെൽ മാലിന്യങ്ങൾ എയർടെൽ മാലിന്യത്തിൽ 2 ജിബി ഡാറ്റയല്ല
MAL_HUAI_TR_261,Private companies that give good services should survive.So it decided to end the BSNL tapass in 15 years and decided to portate the airtle.,HUMAN,നല്ല സേവനങ്ങൾ നൽകുന്ന സ്വകാര്യ കമ്പനികൾ അതിജീവിക്കണം. 15 വർഷത്തിനുള്ളിൽ ബിഎസ്എൻഎൽ തപ്പാസ് അവസാനിപ്പിക്കാൻ തീരുമാനിക്കുകയും എയർടെൽ പോർട്ട് ചെയ്യാൻ തീരുമാനിക്കുകയും ചെയ്തു.
MAL_HUAI_TR_262,Geo 5G 100 MBPS or 1 GBPS is giving.There is no man in place of any way,HUMAN,ജിയോ 5 ജി 100 എംബിപിഎസ് അല്ലെങ്കിൽ 1 ജിബിപിഎസ് നൽകുന്നത് നൽകുന്നു. ഒരു തരത്തിലും മനുഷ്യനില്ല
MAL_HUAI_TR_263,It was just 20 months ago at Rs 20 a month.Is used as the Main SIM,HUMAN,ഇത് 20 മാസം മുമ്പാണ് ഒരു മാസത്തിന് മുമ്പ്. പ്രധാന സിം ആയി ഉപയോഗിച്ചു
MAL_HUAI_TR_264,"When the BSNL was taken, they said 4G. Now there is no Net.This message is only covered with the connection",HUMAN,ബിഎസ്എൻഎല്ലിന് എടുത്തപ്പോൾ അവർ 4 ജി പറഞ്ഞു.ഇപ്പോൾ നെറ്റ് ഇല്ല. ഈ സന്ദേശം കണക്ഷന്റെ മാത്രം ഉൾക്കൊള്ളുന്നു
MAL_HUAI_TR_265,"I have bought the first-showed bag, and I have bought the first",HUMAN,"ആദ്യമായി കാണിച്ച ബാഗ് ഞാൻ വാങ്ങി, ഞാൻ ആദ്യത്തേത് വാങ്ങി"
MAL_HUAI_TR_266,All the gadgets are big,HUMAN,എല്ലാ ഗാഡ്ജെറ്റുകളും വലുതാണ്
MAL_HUAI_TR_267,"Sitting on Hello Chetta, it is a terrible none to take it when there is something in the floor when it comes to see the fourth.So after using such churches, the bud will get out of the ears",HUMAN,"ഹലോ ചേട്ടയിൽ ഇരിക്കുന്നത്, നാലാം സ്ഥാനത്തെത്തുമ്പോൾ, അത്തരം സഭകൾ ഉപയോഗിച്ചതിനുശേഷം, മുകുളം ചെവിയിൽ നിന്ന് പുറത്തുപോകുമെന്ന് ഒരു ഭയങ്കരൊന്നും ഭയങ്കരൊന്നുമില്ല, മുകുളം ചെവിയിൽ നിന്ന് പുറത്തുകടക്കും"
MAL_HUAI_TR_268,The second phone has stands of stand mine .. is a good useful Product,HUMAN,രണ്ടാമത്തെ ഫോണിന് എന്റെ സ്റ്റാൻഡ് എന്റേതാണ് .. ഒരു നല്ല ഉപയോഗപ്രദമായ ഉൽപ്പന്നമാണ്
MAL_HUAI_TR_269,The airpodes hang the airpodes should be these gadgets anyway.,HUMAN,എയർപോഡുകൾ എയർപോഡുകൾ തൂക്കിയിടത്ത് എന്തായാലും ഈ ഗാഡ്ജെറ്റുകളായിരിക്കണം.
MAL_HUAI_TR_270,"There is a price of a cash nucle, which is the small price, where it gets it?",HUMAN,"ഒരു പണ വാർക്കുകളുടെ വിലയുണ്ട്, അത് ചെറിയ വിലയാണ്, അത് എവിടെ നിന്ന് ലഭിക്കും?"
MAL_HUAI_TR_271,Does this Blue tooth spoker does not say how to say life.,HUMAN,ഈ ബ്ലൂടൂത്ത് സ്പീക്കർ ജീവിതം എങ്ങനെ പറയാൻ പറയുന്നില്ലേ?
MAL_HUAI_TR_272,"Suddenly, the events have been released",HUMAN,"പെട്ടെന്ന്, സംഭവങ്ങൾ പുറത്തിറക്കി"
MAL_HUAI_TR_273,There is what gadgets that do not get in Tararararamba,HUMAN,താരരരമ്പയിൽ പ്രവേശനമില്ലാത്ത ഗാഡ്ജെറ്റുകൾ ഉണ്ട്
MAL_HUAI_TR_274,With anyone who knows the machine to look at the north,HUMAN,വടക്കോട്ട് നോക്കാൻ യന്ത്രം അറിയുന്നവരുമായി
MAL_HUAI_TR_275,"After using these gadgets, my life has changed to look at the compass in the Island and go home from the Island.",HUMAN,"ഈ ഗാഡ്ജെറ്റുകൾ ഉപയോഗിച്ചതിന് ശേഷം, ദ്വീപിലെ കോമ്പസ് നോക്കി ദ്വീപിൽ നിന്ന് വീട്ടിലേക്ക് പോകാൻ എന്റെ ജീവിതം മാറി."
MAL_HUAI_TR_276,Black Panthar liked hero launcher lots.I made the Launcher Ready for 2,HUMAN,ബ്ലാക്ക് പാന്തറിൽ ഹീറോ ലോഞ്ചർ ലോട്ടുകൾ ഇഷ്ടപ്പെട്ടു. ഞാൻ ലോഞ്ചർ 2 ന് തയ്യാറാക്കി
MAL_HUAI_TR_277,The stand of Rs 200 is when the Penn Mobile Stand will be adjusted for Rs 30 to Rs 30,HUMAN,പെൻ മൊബൈൽ സ്റ്റാൻഡ് 30 മുതൽ 30 രൂപ വരെ ക്രമീകരിക്കുമ്പോഴാണ് 200 രൂപയുടെ നിലപാട്
MAL_HUAI_TR_278,I do not want to look at that seed,HUMAN,ആ വിത്ത് നോക്കാൻ ഞാൻ ആഗ്രഹിക്കുന്നില്ല
MAL_HUAI_TR_279,The Bluettooth's receiver will not be connected to the checker.Not to be bought,HUMAN,ബ്ലൂട്ടീത്തിന്റെ റിസീവർ ചെക്കറുമായി ബന്ധിപ്പിക്കില്ല.
MAL_HUAI_TR_280,Do you know it's a way of watching it's changing,HUMAN,ഇത് മാറുന്നതിനുള്ള ഒരു മാർഗമാണെന്ന് നിങ്ങൾക്കറിയാമോ?
MAL_HUAI_TR_281,"If the material without that Bluetooth is teewe, it can't tailor the movie",HUMAN,"ആ ബ്ലൂടൂത്ത് ഇല്ലാതെ മെറ്റീരിയൽ ആണെങ്കിൽ, ഇതിന് സിനിമ തയ്യാറാക്കാൻ കഴിയില്ല"
MAL_HUAI_TR_282,This one hundred Rupa's headphone got Rs 25 in Mumbai.If the comb quarter is but it is good to do if it is worth it.,HUMAN,നൂറ്റി രൂപയുടെ ഹെഡ്ഫോൺ മുംബൈയിൽ 25 രൂപ ലഭിച്ചു. കോം ക്വാർട്ടർ ആണെങ്കിലും അത് വിലമതിക്കുന്നതെങ്കിൽ അത് ചെയ്യുന്നത് നല്ലതാണ്.
MAL_HUAI_TR_283,"In this, Sanitizer Despenser I was a quality backup and lacking battery backput.If you buy a little bit of cash, you can save that cash savings and I couldn't even use 2 days",HUMAN,"ഇതിൽ, സാനിറ്റൈസർ ഡിസ്പെൻസർ ഞാൻ ഒരു ഗുണമേന്മയില്ലാത്ത ബാക്കപ്പ് ഇല്ലാത്തതിനാൽ ബാറ്ററി ബാക്കൗപ്പായിരുന്നു. നിങ്ങൾ കുറച്ച് പണം വാങ്ങുകയാണെങ്കിൽ, നിങ്ങൾക്ക് ആ ക്യാഷ് സമ്പാദ്യം സംരക്ഷിക്കാനും 2 ദിവസം പോലും ഉപയോഗിക്കാനും കഴിയില്ല"
MAL_HUAI_TR_284,Tech ox is the Chinese Potta Structure .. Review Nokia doesn't feel like this,HUMAN,ടെക് കാളയാണ് ചൈനീസ് പോട്ട ഘടന .. അവലോകനം നോക്കിയ ഇതുപോലെ തോന്നുന്നില്ല
MAL_HUAI_TR_285,The little 'Suna' to hide the laptop camera is now beautiful.,HUMAN,ലാപ്ടോപ്പ് ക്യാമറ മറയ്ക്കാൻ ചെറിയ 'സുന' ഇപ്പോൾ മനോഹരമാണ്.
MAL_HUAI_TR_286,The products below 500 are a delivery charge and rates will increase.,HUMAN,500 ന് താഴെയുള്ള ഉൽപ്പന്നങ്ങൾ ഡെലിവറി ചാർജും നിരക്ക് വർദ്ധിക്കും.
MAL_HUAI_TR_287,Electric scooter's lithium-ion battery is to be used for people without taking it to the price,HUMAN,ഈ വിലയ്ക്ക് എടുക്കാതെ ഇലക്ട്രിക് സ്കൂട്ടർ ലിഥിയം അയൺ ബാറ്ററി ഉപയോഗിക്കും
MAL_HUAI_TR_288,Aalkaline battery in Redmi Lite ..... If there is no battery battery,HUMAN,റെഡ്മി ലൈറ്റിലെ ആൽക്കലൈൻ ബാറ്ററി ..... ബാറ്ററി ബാറ്ററി ഇല്ലെങ്കിൽ
MAL_HUAI_TR_289,Chetta Mist Sprayer is issued to the elaboration of the electronic device coming from me.,HUMAN,എന്നിൽ നിന്ന് വരുന്ന ഇലക്ട്രോണിക് ഉപകരണത്തിന്റെ വിശദമായി ചേട്ട എസ്റ്റോയർ പുറപ്പെടുവിക്കുന്നു.
MAL_HUAI_TR_290,A stale keyboard is used in the new box using the chronic keyboard when I bought the wreed keyboard.,HUMAN,"റെഡ്ബോർഡ് വാങ്ങിയപ്പോൾ, വിട്ടുമാറാത്ത കീബോർഡ് ഉപയോഗിച്ച് പുതിയ ബോക്സിൽ ഒരു പഴകിയ കീബോർഡ് ഉപയോഗിക്കുന്നു."
MAL_HUAI_TR_291,Today I have no trouble today and no trouble is 1+ a local charger I have done the SBI Bank.,HUMAN,"ഇന്ന് എനിക്ക് ഇന്ന് കുഴപ്പമില്ല, ഒരു പ്രശ്നവുമില്ല 1+ ഒരു പ്രാദേശിക ചാർജർ ഞാൻ എസ്ബിഐ ബാങ്ക് ചെയ്തു."
MAL_HUAI_TR_292,I was buying a homer magic watch wreed.But the butt is not the same.Now they don't take this return.They say the mirror is only given to the complaining of the complex.,HUMAN,ഞാൻ ഒരു ഹോമർ മാജിക് വാച്ച് rowe.but ഒരേപോലെയല്ല.
MAL_HUAI_TR_293,I've bought ... Paca Froad Teams.Chandi Items with no QUALITH.Kash left away.Total proficiency is only a mobile standards.,HUMAN,ഞാൻ വാങ്ങി ... പക്ക ഫ്രോഡ് ടീമുകൾ.chandi ഇനങ്ങൾ ക്വാളിതം ഇല്ലാത്ത ഇനങ്ങൾ. തഷെ ഇടത്. തോട്ടൽ പ്രാവീണ്യം ഒരു മൊബൈൽ മാനദണ്ഡങ്ങൾ മാത്രമാണ്.
MAL_HUAI_TR_294,$ 99 for the position of Rs.12 to Rs 99,HUMAN,12 മുതൽ 99 വരെ 99 രൂപ
MAL_HUAI_TR_295,"In Naptole, it will get some price loss",HUMAN,"നാപ്റ്റോളിൽ, ഇതിന് കുറച്ച് വില നഷ്ടപ്പെടും"
MAL_HUAI_TR_296,What Dyo Dapa What Dyo Dapa tells the name of that Walking Cleaner,HUMAN,ഏത് ഡൈനോ ഡിപ്പയാണ് ഡായോ ഡാപ്പ ആ നടത്ത ക്ലീനർ എന്ന് പറയുന്നത്
MAL_HUAI_TR_297,Does not come only of mosquitoes and have all the other insects,HUMAN,"കൊതുകുകളിൽ മാത്രമല്ല, മറ്റെല്ലാ പ്രാണികളും ലഭിക്കുന്നില്ല"
MAL_HUAI_TR_298,The first prodlement is never the saf.Broache itself knows the way to die.,HUMAN,ആദ്യത്തെ പ്രോസ്ലേറ്റ് ഒരിക്കലും saf.brach- ൽ തന്നെ മരിക്കാനുള്ള വഴി അറിയാം.
MAL_HUAI_TR_299,The Review is also known that there is a complex and broadtees that do not have all the goods when buying things together,HUMAN,കാര്യങ്ങൾ വാങ്ങുമ്പോൾ എല്ലാ സാധനങ്ങളും ഇല്ലാത്ത ഒരു സങ്കീർണ്ണവും വിശാലമായതുമായ ഒരു സങ്കീർണ്ണവും രക്തസമുച്ചകളുണ്ടെന്നും അവലോകനമാണ്
MAL_HUAI_TR_300,"The gold is on the first place to be in all the first to all the majority of service, and what is the benefit of the main one in a district?",HUMAN,"എല്ലാവരേയും ആദ്യത്തേതിലും ആദ്യ സ്ഥലത്തേക്കാണ് സ്വർണം ആദ്യം, ഒരു ജില്ലയിലെ പ്രധാന ഒന്നായി എന്താണ് പ്രയോജനം?"
MAL_HUAI_TR_301,"Kerala Vishan and Asianet These are the best, then there is no SPEd and Son, and the good when looking.",HUMAN,"കേരള വിശാനും ഏഷ്യാനലും ഏറ്റവും മികച്ചവരാണ്, പിന്നെ സ്പൂപ്പും മകവുമില്ല, നോക്കുമ്പോൾ നല്ലത്."
MAL_HUAI_TR_302,"Waste, I guess the connection, the guy service, Customer Care Replay, will not be registered online, if the component will be registered next day.",HUMAN,"മാലിന്യങ്ങൾ, അടുത്ത ദിവസം ഘടകം രജിസ്റ്റർ ചെയ്യുന്നില്ലെങ്കിൽ, കസ്റ്റമർ കെയർ റീപ്ലേ ഓൺലൈനായി രജിസ്റ്റർ ചെയ്യില്ലെന്ന് ഞാൻ ess ഹിക്കുന്നു."
MAL_HUAI_TR_303,"Airtel is the company with a very high secret policy (Customer Relief) Company, but not the first place in which the company is more difficult to have that knowledge of the people.",HUMAN,"വളരെ ഉയർന്ന രഹസ്യ നയം (ഉപഭോക്തൃ ദുരിതാശ്വാസ) കമ്പനിയുള്ള കമ്പനിയാണ് എയർടെൽ, പക്ഷേ ആളുകളുടെ ആ അറിവ് ലഭിക്കാൻ കമ്പനി കൂടുതൽ ബുദ്ധിമുട്ടുള്ള ആദ്യത്തെ സ്ഥലമല്ല."
MAL_HUAI_TR_304,Airtel Six .... I'm ....,HUMAN,എയർടെൽ ആറ് .... ഞാൻ ....
MAL_HUAI_TR_305,"For six years, it is still Airtel to use you to use.With good service Airtel Paca Customer Service",HUMAN,"ആറുവർഷത്തേക്ക്, നിങ്ങളെ ഉപയോഗിക്കാൻ നിങ്ങളെ ഉപയോഗിക്കുന്നത് ഇപ്പോഴും എയർടേലാണ്. നല്ല സേവന സേവന എയർടെൽ പക്ക ഉപഭോക്തൃ സേവനം"
MAL_HUAI_TR_306,You are not the only thing in your area to all over the place where the Kerala project is given to Kerala,HUMAN,കേരള പദ്ധതിക്ക് കേരള പദ്ധതി നൽകിയ സ്ഥലത്തുണ്ടായി നിങ്ങളുടെ പ്രദേശത്ത് നിങ്ങൾ മാത്രമല്ല
MAL_HUAI_TR_307,"Please don't take it home (airtel) to your home, only if you have any studio",HUMAN,നിങ്ങൾക്ക് എന്തെങ്കിലും സ്റ്റുഡിയോ ഉണ്ടെങ്കിൽ മാത്രം അത് വീട്ടിലേക്ക് (എയർടെൽ) എടുക്കരുത്
MAL_HUAI_TR_308,The service is very bad when the first will be a good speed,HUMAN,ആദ്യത്തേത് ഒരു നല്ല വേഗതയായിരിക്കുമ്പോൾ സേവനം വളരെ മോശമാണ്
MAL_HUAI_TR_309,Bharat Fiber BSNL is the best,HUMAN,ഭാരത് ഫൈബർ ബിഎസ്എൻഎൽ മികച്ചതാണ്
MAL_HUAI_TR_310,Users' service & Customer Care is good for Users,HUMAN,ഉപയോക്താക്കളുടെ സേവനവും ഉപഭോക്തൃ പരിചരണവും ഉപയോക്താക്കൾക്ക് നല്ലതാണ്
MAL_HUAI_TR_311,It is just defeat ...,HUMAN,അത് പരാജയപ്പെടുന്നതാണ് ...
MAL_HUAI_TR_312,"When you say the Unlimited Internet, it is unlimited when we recharge the Silver",HUMAN,"നിങ്ങൾ പരിധിയില്ലാത്ത ഇന്റർനെറ്റ് പറയുമ്പോൾ, ഞങ്ങൾ വെള്ളി റീചാർജ് ചെയ്യുമ്പോൾ അത് പരിധിയില്ലാത്തതാണ്"
MAL_HUAI_TR_313,"In Kerala, the bell planting grow in Kerala.This will be faster than loading a Google page.",HUMAN,"കേരളത്തിൽ, കേരളത്തിൽ മണി നട്ടുപിടിപ്പിക്കുന്നത് .ഇത് ഒരു Google പേജ് ലോഡുചെയ്യുന്നതിനേക്കാൾ വേഗതയേറിയതായിരിക്കും."
MAL_HUAI_TR_314,I am using 200 days of using 200 days of using 200 days of free and there is 60 MBBS speed,HUMAN,"200 ദിവസം സ free ജന്യമായി ഉപയോഗിക്കുന്നതിന്റെ 200 ദിവസം ഉപയോഗിക്കുന്നതിന്റെ 200 ദിവസം ഞാൻ ഉപയോഗിക്കുന്നു, കൂടാതെ 60 എംബിബിഎസ് വേഗതയുണ്ട്"
MAL_HUAI_TR_315,Back to Airtel and Sit to Dry the Fir,HUMAN,"എയർടെല്ലിലേക്ക് മടങ്ങുക, സരളവൃത്തത്തിൽ വരണ്ടതാക്കുക"
MAL_HUAI_TR_316,Using the BSNL for Defense Yusing is as part of safety.Not a quality of quality except.Private Electronic Communication Technology Remember that the elderly is not careful.,HUMAN,പ്രതിരോധം ഉപയോഗിക്കുന്നതിനായി ബിഎസ്എൻഎൽ ഉപയോഗിക്കുന്നത് സുരക്ഷയുടെ ഭാഗമാണ്. ഗുണനിലവാരത്തിന്റെ ഒരു ഗുണനിലവാരം. പ്രധാനം ഇലക്ട്രോണിക് ആശയവിനിമയ സാങ്കേതികവിദ്യയെ പ്രായമായവർ ശ്രദ്ധിക്കുന്നില്ലെന്ന് ഓർമ്മിക്കുക.
MAL_HUAI_TR_317,Let the BSNL supported the BSNL connection and the end of the end of the end will be corrected,HUMAN,"ബിഎസ്എൻഎൽ കണക്ഷനെ പിന്തുണയ്ക്കട്ടെ, അവസാനത്തിന്റെ അവസാനത്തിന്റെ അവസാനം ശരിയാക്കും"
MAL_HUAI_TR_318,"BSNL won't use my few friends.They said: Register in Custommer Career, if you have any problem, it may not be correct or correct if it is not correct",HUMAN,"ബിഎസ്എൻഎൽ എന്റെ കുറച്ച് ചങ്ങാതിമാരെ ഉപയോഗിക്കില്ല. അവർ പറഞ്ഞു: നിങ്ങൾക്ക് എന്തെങ്കിലും പ്രശ്നമുണ്ടെങ്കിൽ, അത് ശരിയല്ലെങ്കിൽ, അത് ശരിയല്ലെങ്കിൽ അത് ശരിയാകില്ല"
MAL_HUAI_TR_319,"The Local Cable Officer, which has said the connection in 2021, is 2024 and then, when it goes on BSNL, they gave it to the new modem, and when it was properly said.",HUMAN,"2021 ലെ കണക്ഷൻ പറഞ്ഞ പ്രാദേശിക കേബിൾ ഓഫീസർ 2024 ഉം ബിഎസ്എൻഎല്ലിൽ പോകുമ്പോൾ അവർ അത് പുതിയ മോഡത്തിന് നൽകി, അത് ശരിയായി പറഞ്ഞപ്പോൾ."
MAL_HUAI_TR_320,The Better is a good plan to download the Better 5 paise to download 100 GB,HUMAN,മികച്ച 5 പൈസ ഡൗൺലോഡുചെയ്യാനുള്ള ഒരു നല്ല പ്ലാൻ ആണ് മികച്ചത് 100 ജിബി ഡൗൺലോഡുചെയ്യാൻ നല്ലത്
MAL_HUAI_TR_321,Can you stream of live stream of people with this using it,HUMAN,ഇത് ഉപയോഗിച്ച് നിങ്ങൾക്ക് തത്സമയ ആളുകളുടെ സ്ട്രീംട്രൂ?
MAL_HUAI_TR_322,Kerala Vision and Kaffers ... Net BSNL is provided,HUMAN,കേരള കാഴ്ചകളും കഫേഴ്സും ... നെറ്റ് ബിഎസ്എൻഎൽ നൽകിയിട്ടുണ്ട്
MAL_HUAI_TR_323,"Before we call the BSNL's complaint for solution, they are fixing.",HUMAN,"പരിഹാരത്തിനായി ബിഎസ്എൻഎല്ലിന്റെ പരാതി എന്ന് വിളിക്കുന്നതിനുമുമ്പ്, അവർ പരിഹരിക്കുന്നു."
MAL_HUAI_TR_324,Kerala Vision is the largest number of connectivity and service.Providing the new connection is not quite charge by the insulation modem.,HUMAN,ഏറ്റവും കൂടുതൽ കണക്റ്റിവിറ്റിയും സേവനവുമാണ് കേരള കാഴ്ചപ്പാട്. പുതിയ കണക്ഷൻ സ്റ്റുലേഷൻ മോഡം തികച്ചും ചുമതലയേൽക്കുന്നില്ല.
MAL_HUAI_TR_325,It is well giving a service on BSNL's service to the BSNL is local operators.The BSNL is the second largest service in India in terms of the Rural Service in India.,HUMAN,ബിഎസ്എൻഎല്ലിലേക്കുള്ള ബിഎസ്എൻഎല്ലിന്റെ സേവനത്തിൽ ഇത് മികച്ച ഒരു സേവനം നൽകുന്നു. ഇന്ത്യയിലെ ഗ്രാമീണ സേവനത്തിന്റെ അടിസ്ഥാനത്തിൽ ഇന്ത്യയിലെ രണ്ടാമത്തെ വലിയ സേവനമാണ് ബിഎസ്എൻഎൽ.
MAL_HUAI_TR_326,The connection gives the connection to the BSNL.Still the BSNLs are not taking job all agreement,HUMAN,കണക്ഷൻ ബിഎസ്എൻഎല്ലിലേക്കുള്ള കണക്ഷൻ നൽകുന്നു. ബിഎസ്എൻഎല്ലുകൾ എല്ലാ കരാർക്കും ജോലി എടുക്കുന്നില്ല
MAL_HUAI_TR_327,"The Kerala Vinan Internet connection is for the last 4 years, use it to be good for me",HUMAN,"കഴിഞ്ഞ 4 വർഷമായി കേരള വിനൻ ഇന്റർനെറ്റ് കണക്ഷൻ, അത് എനിക്ക് നല്ലതാണെന്ന് ഉപയോഗിക്കുക"
MAL_HUAI_TR_328,"If no one supplied 1000, you can add 1000 from the Play Store and the SPEPT is 108 band.",HUMAN,"1000 രൂപ നൽകിയിട്ടില്ലെങ്കിൽ, നിങ്ങൾക്ക് പ്ലേ സ്റ്റോറിൽ നിന്നും 1000 രൂപയും വസ്ത്രം 108 ബാൻഡും ചേർക്കാൻ കഴിയും."
MAL_HUAI_TR_329,I have a lot to use for a month.,HUMAN,എനിക്ക് ഒരു മാസത്തേക്ക് ഒരുപാട് ഉപയോഗിക്കാൻ ധാരാളം ഉണ്ട്.
MAL_HUAI_TR_330,I used to use the 60 MB plan of Kerala.The Geo has been installed.There is well done without 4K video buffering in 30 MB of Speed.,HUMAN,ഞാൻ കേരളത്തിന്റെ 60 എംബി പദ്ധതി ഉപയോഗിക്കാറുണ്ടായിരുന്നു. ജിയോ ഇൻസ്റ്റാൾ ചെയ്തു. 30 MB വേഗതയിൽ 4 കെ വീഡിയോ ബഫർ ഇല്ലാതെ നന്നായി നടക്കുന്നു.
MAL_HUAI_TR_331,"I am using the Optical Fiber connection for the last 8 years, and to this day, I have not reduced the service or our BSNL, and our BSNL is the need for the channel.",HUMAN,"കഴിഞ്ഞ 8 വർഷമായി ഞാൻ ഒപ്റ്റിക്കൽ ഫൈബർ കണക്ഷൻ ഉപയോഗിക്കുന്നു, ഇന്നുവരെ ഞാൻ സേവനമോ ഞങ്ങളുടെ ബിഎസ്എൻഎല്ലോ കുറച്ചിട്ടില്ല, ഞങ്ങളുടെ ബിഎസ്എൻഎൽ ചാനലിന്റെ ആവശ്യകതയാണ്."
MAL_HUAI_TR_332,"Geo whirlmans come and only do if they have to test.It can be a lag ... There is a lag. If there is a fiber connection, that is the fiber connection.",HUMAN,"ജിയോ വിർൽമാനുകൾ സാക്ഷ്യപ്പെടുത്തണമെങ്കിൽ മാത്രം സംഭവിക്കുന്നു.ഇത് ഒരു ലാഗ് ആകാം ... ഒരു കാലതാമസമുണ്ട്.ഒരു ഫൈബർ കണക്ഷൻ ഉണ്ടെങ്കിൽ, അതാണ് ഫൈബർ കണക്ഷൻ."
MAL_HUAI_TR_333,Latency is a big problem.The advantage is the usual fiber connection,HUMAN,ലേറ്റൻസി ഒരു വലിയ പ്രശ്നമാണ്. പതിവ് ഫൈബർ കണക്ഷനാണ് നേട്ടം
MAL_HUAI_TR_334,A plan is not justifying 15 Cover goods are called rid of 15.20 MBPS gets 40 MBPS to Rs 530,HUMAN,ഒരു പദ്ധതി 15 കവർ സാധനങ്ങളെ പ്രതിരോധിക്കുന്നത് 15.20 എംബിപിഎസിന് 15.20 എംബിപികൾക്ക് 40 എംബിപിഎസ് 530 രൂപയായി
MAL_HUAI_TR_335,No one is to buy ... I bought it's not anchie stable ....,HUMAN,ആരും വാങ്ങേണ്ടതില്ല ... ഞാൻ അത് വാങ്ങി അത് കേസെടുത്തുവല്ല ....
MAL_HUAI_TR_336,"The 6-month plan came to the installed and says when it comes to install, you can not install the refund.Bad experience ....",HUMAN,"6 മാസത്തെ പദ്ധതി ഇൻസ്റ്റാൾ ചെയ്തപ്പോൾ വന്നു ഇൻസ്റ്റാൾ ചെയ്യുമ്പോൾ, നിങ്ങൾക്ക് റീഫണ്ട് ഇൻസ്റ്റാൾ ചെയ്യാൻ കഴിയില്ല .ബാഡ് അനുഭവം ...."
MAL_HUAI_TR_337,"The Kerala Vision goes well.And Geo.,.Similarly, the drinking of the Kerala Vision should only encourage those like the Kerala Vision without growing the same corporate.No one will show pride.",HUMAN,"കേരള കാഴ്ചപ്പാടിൽ നന്നായിരിക്കുന്നു.അത് ജിയോ. അതുപോലെ, കേരള കാഴ്ചപ്പാട് അതേ കോർപ്പറേറ്റ് വളരുന്നത് പോലുള്ളവയെ പ്രോത്സാഹിപ്പിക്കണം. ഒരാൾ അഹങ്കാരം കാണിക്കും."
MAL_HUAI_TR_338,How many MS Ping gets when the LAN Cable is connected to Geo Air Fiber and play games like Valentent CSGO,HUMAN,ലാൻ കേബിൾ ജിയോ എയർ ഫൈബറുമായി ബന്ധിപ്പിച്ച് വാലന്റ് സിഎസ്ഗോ പോലുള്ള ഗെയിമുകൾ കളിക്കുമ്പോൾ എത്ര എംഎസ് പിംഗ് ലഭിക്കും
MAL_HUAI_TR_339,Take the Kerala project and we took the BSNL here and good service to Rs 707,HUMAN,"കേരള പദ്ധതി എടുക്കുക, ഞങ്ങൾ ഇവിടെ ബിഎസ്എൻഎൽയും നല്ല സേവനവും 707 രൂപയായി"
MAL_HUAI_TR_340,"If you look at Geo's track record, they can now charge the plan charge.Moreover, these rods and these rings are so much for 1 year and almost many ridges.You can trap you and withdraw the offers",HUMAN,"നിങ്ങൾ ജിയോയുടെ ട്രാക്ക് റെക്കോർഡ് നോക്കുകയാണെങ്കിൽ, അവർക്ക് ഇപ്പോൾ പദ്ധതി ചാർജ് ചെയ്യാൻ കഴിയും."
